Plant,Posting Date,Pounds,Material Number,Description
1596,11/1/21,97740,10060570145,Hydrolyzed Chicken Feather Meal
1596,11/1/21,92020,10098560142,Chicken Fat with BHA 1000
1596,11/1/21,49880,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/1/21,850,10098766000,Dried Chicken Cartilage Mix
1596,11/1/21,90500,10230361991,Premium Chicken Fat
1596,11/1/21,149560,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
1596,11/2/21,9860,10060570145,Hydrolyzed Chicken Feather Meal
1596,11/2/21,89440,10098560142,Chicken Fat with BHA 1000
1596,11/2/21,102000,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/2/21,950,10098766000,Dried Chicken Cartilage Mix
1596,11/2/21,51600,10155511991,Chicken By-Product Meal with BHA BHT 500
1596,11/2/21,3670,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
1596,11/2/21,46020,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,11/3/21,95140,10060570145,Hydrolyzed Chicken Feather Meal
1596,11/3/21,179565,10098560142,Chicken Fat with BHA 1000
1596,11/3/21,950,10098766000,Dried Chicken Cartilage Mix
1596,11/3/21,100280,10155511991,Chicken By-Product Meal with BHA BHT 500
1596,11/3/21,203760,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
1596,11/3/21,47080,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,11/3/21,30040,10268180142,Premium Chicken Fat with Natural Mix Tocopherols 900
1596,11/4/21,96980,10060570145,Hydrolyzed Chicken Feather Meal
1596,11/4/21,96040,10098560142,Chicken Fat with BHA 1000
1596,11/4/21,1100,10098766000,Dried Chicken Cartilage Mix
1596,11/4/21,100040,10155511991,Chicken By-Product Meal with BHA BHT 500
1596,11/4/21,23520,10230361991,Premium Chicken Fat
1596,11/4/21,99920,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
1596,11/4/21,46020,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,11/5/21,98100,10060570145,Hydrolyzed Chicken Feather Meal
1596,11/5/21,83351,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,11/5/21,230440,10098560142,Chicken Fat with BHA 1000
1596,11/5/21,123100,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/5/21,1100,10098766000,Dried Chicken Cartilage Mix
1596,11/5/21,92280,10230361991,Premium Chicken Fat
1596,11/5/21,147640,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
1596,11/5/21,47000,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,11/6/21,163300,10060570145,Hydrolyzed Chicken Feather Meal
1596,11/6/21,18783,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,11/6/21,233870,10098560142,Chicken Fat with BHA 1000
1596,11/6/21,849360,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/6/21,259680,10230361991,Premium Chicken Fat
1596,11/6/21,288290,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
1596,11/7/21,138020,10098560142,Chicken Fat with BHA 1000
1596,11/7/21,50160,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/7/21,45980,10230361991,Premium Chicken Fat
1596,11/7/21,97160,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
1596,11/7/21,45280,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,11/8/21,91260,10060570145,Hydrolyzed Chicken Feather Meal
1596,11/8/21,46020,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,11/8/21,46000,10098560142,Chicken Fat with BHA 1000
1596,11/8/21,195140,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/8/21,1100,10098766000,Dried Chicken Cartilage Mix
1596,11/8/21,50260,10155511991,Chicken By-Product Meal with BHA BHT 500
1596,11/8/21,46020,10230361991,Premium Chicken Fat
1596,11/8/21,96540,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
1596,11/8/21,44760,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,11/9/21,71617,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,11/9/21,46000,10098560142,Chicken Fat with BHA 1000
1596,11/9/21,50000,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/9/21,1100,10098766000,Dried Chicken Cartilage Mix
1596,11/9/21,50720,10155511991,Chicken By-Product Meal with BHA BHT 500
1596,11/9/21,92060,10230361991,Premium Chicken Fat
1596,11/9/21,52020,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
1596,11/10/21,174320,10060570145,Hydrolyzed Chicken Feather Meal
1596,11/10/21,46000,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,11/10/21,1000,10098766000,Dried Chicken Cartilage Mix
1596,11/10/21,13530,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
1596,11/10/21,92000,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,11/11/21,97040,10060570145,Hydrolyzed Chicken Feather Meal
1596,11/11/21,43440,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,11/11/21,227390,10098560142,Chicken Fat with BHA 1000
1596,11/11/21,1100,10098766000,Dried Chicken Cartilage Mix
1596,11/11/21,100420,10155511991,Chicken By-Product Meal with BHA BHT 500
1596,11/11/21,62300,10230361991,Premium Chicken Fat
1596,11/11/21,102960,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
1596,11/12/21,144500,10060570145,Hydrolyzed Chicken Feather Meal
1596,11/12/21,43360,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,11/12/21,46020,10098560142,Chicken Fat with BHA 1000
1596,11/12/21,324400,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/12/21,1100,10098766000,Dried Chicken Cartilage Mix
1596,11/12/21,49960,10155511991,Chicken By-Product Meal with BHA BHT 500
1596,11/12/21,46000,10230361991,Premium Chicken Fat
1596,11/12/21,100100,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
1596,11/12/21,46000,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,11/13/21,247958,10060570145,Hydrolyzed Chicken Feather Meal
1596,11/13/21,62610,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,11/13/21,292412,10098560142,Chicken Fat with BHA 1000
1596,11/13/21,519800,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/13/21,49060,10155511991,Chicken By-Product Meal with BHA BHT 500
1596,11/13/21,230560,10230361991,Premium Chicken Fat
1596,11/13/21,437746,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
1596,11/13/21,45980,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,11/14/21,46000,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,11/14/21,92000,10098560142,Chicken Fat with BHA 1000
1596,11/14/21,46000,10230361991,Premium Chicken Fat
1596,11/14/21,154680,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
1596,11/14/21,46020,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,11/15/21,141780,10060570145,Hydrolyzed Chicken Feather Meal
1596,11/15/21,153320,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/15/21,900,10098766000,Dried Chicken Cartilage Mix
1596,11/15/21,49000,10155511991,Chicken By-Product Meal with BHA BHT 500
1596,11/15/21,46000,10230361991,Premium Chicken Fat
1596,11/15/21,197760,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
1596,11/15/21,47420,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,11/16/21,44220,10060570145,Hydrolyzed Chicken Feather Meal
1596,11/16/21,43260,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,11/16/21,137960,10098560142,Chicken Fat with BHA 1000
1596,11/16/21,52700,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/16/21,900,10098766000,Dried Chicken Cartilage Mix
1596,11/16/21,50040,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
1596,11/16/21,46020,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,11/17/21,1000,10098766000,Dried Chicken Cartilage Mix
1596,11/17/21,100560,10155511991,Chicken By-Product Meal with BHA BHT 500
1596,11/17/21,5254,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
1596,11/17/21,46300,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,11/18/21,259708,10098560142,Chicken Fat with BHA 1000
1596,11/18/21,342440,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/18/21,950,10098766000,Dried Chicken Cartilage Mix
1596,11/18/21,200380,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
1596,11/19/21,137980,10098560142,Chicken Fat with BHA 1000
1596,11/19/21,304260,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/19/21,900,10098766000,Dried Chicken Cartilage Mix
1596,11/19/21,49600,10155511991,Chicken By-Product Meal with BHA BHT 500
1596,11/19/21,47380,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
1596,11/19/21,46040,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,11/20/21,313832,10060570145,Hydrolyzed Chicken Feather Meal
1596,11/20/21,87047,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,11/20/21,279870,10098560142,Chicken Fat with BHA 1000
1596,11/20/21,693820,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/20/21,458400,10230361991,Premium Chicken Fat
1596,11/20/21,432640,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
1596,11/20/21,91580,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,11/21/21,92040,10098560142,Chicken Fat with BHA 1000
1596,11/21/21,102280,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/21/21,50560,10155511991,Chicken By-Product Meal with BHA BHT 500
1596,11/21/21,46020,10230361991,Premium Chicken Fat
1596,11/21/21,152540,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
1596,11/22/21,38082,10060570145,Hydrolyzed Chicken Feather Meal
1596,11/22/21,23790,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,11/22/21,49760,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/22/21,950,10098766000,Dried Chicken Cartilage Mix
1596,11/22/21,200520,10155511991,Chicken By-Product Meal with BHA BHT 500
1596,11/22/21,101260,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
1596,11/22/21,46820,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,11/23/21,800,10098766000,Dried Chicken Cartilage Mix
1596,11/23/21,47160,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,11/24/21,121248,10060570145,Hydrolyzed Chicken Feather Meal
1596,11/24/21,42390,10098560142,Chicken Fat with BHA 1000
1596,11/24/21,950,10098766000,Dried Chicken Cartilage Mix
1596,11/25/21,50800,10060570145,Hydrolyzed Chicken Feather Meal
1596,11/25/21,46020,10098560142,Chicken Fat with BHA 1000
1596,11/26/21,138180,10098560142,Chicken Fat with BHA 1000
1596,11/26/21,15180,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/26/21,1050,10098766000,Dried Chicken Cartilage Mix
1596,11/26/21,73020,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
1596,11/26/21,46160,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,11/27/21,286970,10060570145,Hydrolyzed Chicken Feather Meal
1596,11/27/21,68871,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,11/27/21,138060,10098560142,Chicken Fat with BHA 1000
1596,11/27/21,349220,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/27/21,50000,10155511991,Chicken By-Product Meal with BHA BHT 500
1596,11/27/21,475277,10230361991,Premium Chicken Fat
1596,11/27/21,351676,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
1596,11/27/21,46080,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,11/28/21,48173,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,11/28/21,149640,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/28/21,205600,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
1596,11/28/21,46360,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,11/29/21,145140,10060570145,Hydrolyzed Chicken Feather Meal
1596,11/29/21,90960,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,11/29/21,98620,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/29/21,750,10098766000,Dried Chicken Cartilage Mix
1596,11/29/21,100900,10155511991,Chicken By-Product Meal with BHA BHT 500
1596,11/29/21,47640,10230361991,Premium Chicken Fat
1596,11/29/21,203900,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
1596,11/29/21,46060,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,11/30/21,8169,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,11/30/21,138520,10098560142,Chicken Fat with BHA 1000
1596,11/30/21,153720,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/30/21,850,10098766000,Dried Chicken Cartilage Mix
1596,11/30/21,49820,10155511991,Chicken By-Product Meal with BHA BHT 500
1596,11/30/21,52560,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
1596,11/30/21,47060,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,12/1/21,4510,10060570145,Hydrolyzed Chicken Feather Meal
1596,12/1/21,92060,10098560142,Chicken Fat with BHA 1000
1596,12/1/21,53500,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,12/1/21,900,10098766000,Dried Chicken Cartilage Mix
1596,12/1/21,49600,10155511991,Chicken By-Product Meal with BHA BHT 500
1596,12/1/21,4264,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
1596,12/2/21,143540,10060570145,Hydrolyzed Chicken Feather Meal
1596,12/2/21,54720,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,12/2/21,46040,10098560142,Chicken Fat with BHA 1000
1596,12/2/21,249200,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,12/2/21,900,10098766000,Dried Chicken Cartilage Mix
1596,12/2/21,100000,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
1596,12/2/21,46020,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,12/3/21,193900,10060570145,Hydrolyzed Chicken Feather Meal
1596,12/3/21,227380,10098560142,Chicken Fat with BHA 1000
1596,12/3/21,202660,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,12/3/21,950,10098766000,Dried Chicken Cartilage Mix
1596,12/3/21,100400,10155511991,Chicken By-Product Meal with BHA BHT 500
1596,12/3/21,154940,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
1596,12/3/21,45980,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,12/4/21,187760,10060570145,Hydrolyzed Chicken Feather Meal
1596,12/4/21,125220,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,12/4/21,292392,10098560142,Chicken Fat with BHA 1000
1596,12/4/21,334160,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,12/4/21,50140,10155511991,Chicken By-Product Meal with BHA BHT 500
1596,12/4/21,405931,10230361991,Premium Chicken Fat
1596,12/4/21,233700,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
1596,12/4/21,46060,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,12/5/21,92000,10098560142,Chicken Fat with BHA 1000
1596,12/5/21,197760,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,12/5/21,51900,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
1596,12/5/21,46040,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,12/6/21,51180,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,12/6/21,450,10098766000,Dried Chicken Cartilage Mix
1596,12/6/21,91160,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
1596,12/6/21,46000,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,12/7/21,30648,10098560142,Chicken Fat with BHA 1000
1596,12/7/21,218560,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,12/7/21,600,10098766000,Dried Chicken Cartilage Mix
1596,12/7/21,112380,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
1596,12/8/21,94380,10060570145,Hydrolyzed Chicken Feather Meal
1596,12/8/21,59140,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,12/8/21,138000,10098560142,Chicken Fat with BHA 1000
1596,12/8/21,148440,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,12/8/21,650,10098766000,Dried Chicken Cartilage Mix
1596,12/8/21,46080,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,12/9/21,190140,10060570145,Hydrolyzed Chicken Feather Meal
1596,12/9/21,227780,10098560142,Chicken Fat with BHA 1000
1596,12/9/21,297000,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,12/9/21,600,10098766000,Dried Chicken Cartilage Mix
1596,12/9/21,150820,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
1596,12/9/21,47060,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,12/10/21,196360,10060570145,Hydrolyzed Chicken Feather Meal
1596,12/10/21,92040,10098560142,Chicken Fat with BHA 1000
1596,12/10/21,151860,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,12/10/21,750,10098766000,Dried Chicken Cartilage Mix
1596,12/10/21,151960,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
1596,12/10/21,46020,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,12/11/21,145350,10060570145,Hydrolyzed Chicken Feather Meal
1596,12/11/21,256701,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,12/11/21,194289,10098560142,Chicken Fat with BHA 1000
1596,12/11/21,448380,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,12/11/21,422200,10230361991,Premium Chicken Fat
1596,12/11/21,389126,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
1596,12/11/21,92520,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,12/12/21,52480,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,12/12/21,41352,10230361991,Premium Chicken Fat
1596,12/12/21,46000,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,12/13/21,100540,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,12/13/21,550,10098766000,Dried Chicken Cartilage Mix
1596,12/13/21,51020,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
1596,12/13/21,45980,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,12/14/21,215371,10098560142,Chicken Fat with BHA 1000
1596,12/14/21,206760,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,12/14/21,650,10098766000,Dried Chicken Cartilage Mix
1596,12/14/21,66954,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
1596,12/14/21,46000,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,12/15/21,168390,10060570145,Hydrolyzed Chicken Feather Meal
1596,12/15/21,321980,10098560142,Chicken Fat with BHA 1000
1596,12/15/21,199920,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,12/15/21,500,10098766000,Dried Chicken Cartilage Mix
1596,12/15/21,150240,10265270142,Chicken Meal with Natural Mixed Tocopherals 1800
